"","TAVG","TMAX","TMIN","TOBS","DAPR","MDPR","PRCP","SNOW","SNWD","AWND","PGTM","WDF2","WDF5","DATE","NAME"
"195",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/7/14","WOOD RIDGE 0.2 N, NJ US"
"196",NA,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,"2023/7/15","WOOD RIDGE 0.2 N, NJ US"
"197",NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,"2023/7/16","WOOD RIDGE 0.2 N, NJ US"
"198",NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,"2023/7/17","WOOD RIDGE 0.2 N, NJ US"
"199",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/18","WOOD RIDGE 0.2 N, NJ US"
"200",NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,"2023/7/19","WOOD RIDGE 0.2 N, NJ US"
"201",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/7/20","WOOD RIDGE 0.2 N, NJ US"
"202",NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,"2023/7/21","WOOD RIDGE 0.2 N, NJ US"
"203",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/22","WOOD RIDGE 0.2 N, NJ US"
"204",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/23","WOOD RIDGE 0.2 N, NJ US"
"205",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/24","WOOD RIDGE 0.2 N, NJ US"
"206",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/25","WOOD RIDGE 0.2 N, NJ US"
"207",NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,"2023/7/26","WOOD RIDGE 0.2 N, NJ US"
"208",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/27","WOOD RIDGE 0.2 N, NJ US"
"209",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/7/28","WOOD RIDGE 0.2 N, NJ US"
"210",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/29","WOOD RIDGE 0.2 N, NJ US"
"211",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/7/30","WOOD RIDGE 0.2 N, NJ US"
"212",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/31","WOOD RIDGE 0.2 N, NJ US"
"213",NA,NA,NA,NA,NA,NA,0.02,0,NA,NA,NA,NA,NA,"2023/8/1","WOOD RIDGE 0.2 N, NJ US"
"214",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/2","WOOD RIDGE 0.2 N, NJ US"
"215",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/3","WOOD RIDGE 0.2 N, NJ US"
"216",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/4","WOOD RIDGE 0.2 N, NJ US"
"217",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/5","WOOD RIDGE 0.2 N, NJ US"
"218",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/6","WOOD RIDGE 0.2 N, NJ US"
"219",NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,"2023/8/7","WOOD RIDGE 0.2 N, NJ US"
"220",NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"2023/8/8","WOOD RIDGE 0.2 N, NJ US"
"221",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/9","WOOD RIDGE 0.2 N, NJ US"
"222",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/10","WOOD RIDGE 0.2 N, NJ US"
"223",NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,"2023/8/11","WOOD RIDGE 0.2 N, NJ US"
"224",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/12","WOOD RIDGE 0.2 N, NJ US"
"225",NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,"2023/8/13","WOOD RIDGE 0.2 N, NJ US"
"226",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/14","WOOD RIDGE 0.2 N, NJ US"
"227",NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,"2023/8/15","WOOD RIDGE 0.2 N, NJ US"
"228",NA,NA,NA,NA,NA,NA,0.68,0,NA,NA,NA,NA,NA,"2023/8/16","WOOD RIDGE 0.2 N, NJ US"
"229",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/8/17","WOOD RIDGE 0.2 N, NJ US"
"230",NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"2023/8/18","WOOD RIDGE 0.2 N, NJ US"
"231",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/19","WOOD RIDGE 0.2 N, NJ US"
"232",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/20","WOOD RIDGE 0.2 N, NJ US"
"233",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/21","WOOD RIDGE 0.2 N, NJ US"
"234",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/22","WOOD RIDGE 0.2 N, NJ US"
"235",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/23","WOOD RIDGE 0.2 N, NJ US"
"236",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/24","WOOD RIDGE 0.2 N, NJ US"
"237",NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,"2023/8/25","WOOD RIDGE 0.2 N, NJ US"
"238",NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,"2023/8/26","WOOD RIDGE 0.2 N, NJ US"
"239",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/27","WOOD RIDGE 0.2 N, NJ US"
"240",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/28","WOOD RIDGE 0.2 N, NJ US"
"241",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/29","WOOD RIDGE 0.2 N, NJ US"
"242",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/8/30","WOOD RIDGE 0.2 N, NJ US"
"243",NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,"2023/8/31","WOOD RIDGE 0.2 N, NJ US"
"244",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/1","WOOD RIDGE 0.2 N, NJ US"
"245",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/2","WOOD RIDGE 0.2 N, NJ US"
"246",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/3","WOOD RIDGE 0.2 N, NJ US"
"247",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/9/4","WOOD RIDGE 0.2 N, NJ US"
"248",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/9/5","WOOD RIDGE 0.2 N, NJ US"
"249",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/6","WOOD RIDGE 0.2 N, NJ US"
"250",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/7","WOOD RIDGE 0.2 N, NJ US"
"251",NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,"2023/9/8","WOOD RIDGE 0.2 N, NJ US"
"252",NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,"2023/9/9","WOOD RIDGE 0.2 N, NJ US"
"253",NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,"2023/9/10","WOOD RIDGE 0.2 N, NJ US"
"254",NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,"2023/9/11","WOOD RIDGE 0.2 N, NJ US"
"255",NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,"2023/9/12","WOOD RIDGE 0.2 N, NJ US"
"256",NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,"2023/9/13","WOOD RIDGE 0.2 N, NJ US"
"257",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/9/14","WOOD RIDGE 0.2 N, NJ US"
"258",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/15","WOOD RIDGE 0.2 N, NJ US"
"259",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/16","WOOD RIDGE 0.2 N, NJ US"
"260",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/17","WOOD RIDGE 0.2 N, NJ US"
"261",NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,"2023/9/18","WOOD RIDGE 0.2 N, NJ US"
"262",NA,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,"2023/9/19","WOOD RIDGE 0.2 N, NJ US"
"263",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/20","WOOD RIDGE 0.2 N, NJ US"
"264",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/21","WOOD RIDGE 0.2 N, NJ US"
"265",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/22","WOOD RIDGE 0.2 N, NJ US"
"266",NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,"2023/9/23","WOOD RIDGE 0.2 N, NJ US"
"267",NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,"2023/9/24","WOOD RIDGE 0.2 N, NJ US"
"268",NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,"2023/9/25","WOOD RIDGE 0.2 N, NJ US"
"269",NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,"2023/9/26","WOOD RIDGE 0.2 N, NJ US"
"270",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/9/27","WOOD RIDGE 0.2 N, NJ US"
"271",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/28","WOOD RIDGE 0.2 N, NJ US"
"272",NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,"2023/9/29","WOOD RIDGE 0.2 N, NJ US"
"273",NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,"2023/9/30","WOOD RIDGE 0.2 N, NJ US"
"274",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,"2023/10/1","WOOD RIDGE 0.2 N, NJ US"
"275",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/2","WOOD RIDGE 0.2 N, NJ US"
"276",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/3","WOOD RIDGE 0.2 N, NJ US"
"277",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/4","WOOD RIDGE 0.2 N, NJ US"
"278",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/5","WOOD RIDGE 0.2 N, NJ US"
"279",NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,"2023/10/6","WOOD RIDGE 0.2 N, NJ US"
"280",NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,"2023/10/7","WOOD RIDGE 0.2 N, NJ US"
"281",NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,"2023/10/8","WOOD RIDGE 0.2 N, NJ US"
"282",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/9","WOOD RIDGE 0.2 N, NJ US"
"283",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/10","WOOD RIDGE 0.2 N, NJ US"
"284",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/11","WOOD RIDGE 0.2 N, NJ US"
"285",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/12","WOOD RIDGE 0.2 N, NJ US"
"286",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/13","WOOD RIDGE 0.2 N, NJ US"
"287",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/14","WOOD RIDGE 0.2 N, NJ US"
"288",NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,"2023/10/15","WOOD RIDGE 0.2 N, NJ US"
"289",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/10/16","WOOD RIDGE 0.2 N, NJ US"
"290",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/10/17","WOOD RIDGE 0.2 N, NJ US"
"291",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/18","WOOD RIDGE 0.2 N, NJ US"
"292",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/19","WOOD RIDGE 0.2 N, NJ US"
"293",NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,"2023/10/20","WOOD RIDGE 0.2 N, NJ US"
"294",NA,NA,NA,NA,NA,NA,2.27,NA,NA,NA,NA,NA,NA,"2023/10/21","WOOD RIDGE 0.2 N, NJ US"
"295",NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,"2023/10/22","WOOD RIDGE 0.2 N, NJ US"
"296",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/23","WOOD RIDGE 0.2 N, NJ US"
"297",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/24","WOOD RIDGE 0.2 N, NJ US"
"298",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/25","WOOD RIDGE 0.2 N, NJ US"
"299",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/26","WOOD RIDGE 0.2 N, NJ US"
"300",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/27","WOOD RIDGE 0.2 N, NJ US"
"301",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/28","WOOD RIDGE 0.2 N, NJ US"
"302",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/10/29","WOOD RIDGE 0.2 N, NJ US"
"303",NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,"2023/10/30","WOOD RIDGE 0.2 N, NJ US"
"304",NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,"2023/10/31","WOOD RIDGE 0.2 N, NJ US"
"305",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/11/1","WOOD RIDGE 0.2 N, NJ US"
"306",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/11/2","WOOD RIDGE 0.2 N, NJ US"
"307",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/3","WOOD RIDGE 0.2 N, NJ US"
"308",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/4","WOOD RIDGE 0.2 N, NJ US"
"309",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/5","WOOD RIDGE 0.2 N, NJ US"
"310",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/6","WOOD RIDGE 0.2 N, NJ US"
"311",NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,"2023/11/7","WOOD RIDGE 0.2 N, NJ US"
"312",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/11/8","WOOD RIDGE 0.2 N, NJ US"
"313",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/9","WOOD RIDGE 0.2 N, NJ US"
"314",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/10","WOOD RIDGE 0.2 N, NJ US"
"315",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/11","WOOD RIDGE 0.2 N, NJ US"
"316",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/12","WOOD RIDGE 0.2 N, NJ US"
"317",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/13","WOOD RIDGE 0.2 N, NJ US"
"318",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/14","WOOD RIDGE 0.2 N, NJ US"
"319",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/15","WOOD RIDGE 0.2 N, NJ US"
"320",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/16","WOOD RIDGE 0.2 N, NJ US"
"321",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/17","WOOD RIDGE 0.2 N, NJ US"
"322",NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,"2023/11/18","WOOD RIDGE 0.2 N, NJ US"
"323",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/19","WOOD RIDGE 0.2 N, NJ US"
"324",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/20","WOOD RIDGE 0.2 N, NJ US"
"325",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/21","WOOD RIDGE 0.2 N, NJ US"
"326",NA,49,41,43,NA,NA,0.28,0,0,NA,NA,NA,NA,"2023/1/1","BOONTON 1 SE, NJ US"
"327",NA,51,34,35,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/2","BOONTON 1 SE, NJ US"
"328",NA,53,35,46,NA,NA,0.03,0,0,NA,NA,NA,NA,"2023/1/3","BOONTON 1 SE, NJ US"
"329",NA,52,44,47,NA,NA,0.35,0,0,NA,NA,NA,NA,"2023/1/4","BOONTON 1 SE, NJ US"
"330",NA,65,42,49,NA,NA,0.03,0,0,NA,NA,NA,NA,"2023/1/5","BOONTON 1 SE, NJ US"
"331",NA,52,42,42,NA,NA,0.29,0,0,NA,NA,NA,NA,"2023/1/6","BOONTON 1 SE, NJ US"
"332",NA,47,31,37,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/7","BOONTON 1 SE, NJ US"
"333",NA,43,29,30,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/8","BOONTON 1 SE, NJ US"
"334",NA,40,29,32,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/9","BOONTON 1 SE, NJ US"
"335",NA,42,31,37,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/10","BOONTON 1 SE, NJ US"
"336",NA,39,33,33,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/11","BOONTON 1 SE, NJ US"
"337",NA,38,32,35,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/12","BOONTON 1 SE, NJ US"
"338",NA,55,35,54,NA,NA,0.32,0,0,NA,NA,NA,NA,"2023/1/13","BOONTON 1 SE, NJ US"
"339",NA,54,32,32,NA,NA,0.12,0,0,NA,NA,NA,NA,"2023/1/14","BOONTON 1 SE, NJ US"
"340",NA,33,27,28,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/15","BOONTON 1 SE, NJ US"
"341",NA,43,25,26,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/16","BOONTON 1 SE, NJ US"
"342",NA,46,25,31,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/17","BOONTON 1 SE, NJ US"
"343",NA,46,31,46,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/18","BOONTON 1 SE, NJ US"
"344",NA,51,36,39,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/19","BOONTON 1 SE, NJ US"
"345",NA,40,36,40,NA,NA,1.12,0,0,NA,NA,NA,NA,"2023/1/20","BOONTON 1 SE, NJ US"
"346",NA,46,35,36,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/21","BOONTON 1 SE, NJ US"
"347",NA,38,33,34,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/22","BOONTON 1 SE, NJ US"
"348",NA,40,34,38,NA,NA,0.69,NA,NA,NA,NA,NA,NA,"2023/1/23","BOONTON 1 SE, NJ US"
"349",NA,38,34,35,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"2023/1/24","BOONTON 1 SE, NJ US"
"350",NA,44,28,30,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/25","BOONTON 1 SE, NJ US"
"351",NA,50,30,42,NA,NA,1.94,NA,NA,NA,NA,NA,NA,"2023/1/26","BOONTON 1 SE, NJ US"
"352",NA,42,27,28,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/27","BOONTON 1 SE, NJ US"
"353",NA,39,26,31,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/28","BOONTON 1 SE, NJ US"
"354",NA,49,31,31,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/29","BOONTON 1 SE, NJ US"
"355",NA,48,31,34,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/30","BOONTON 1 SE, NJ US"
"356",NA,53,32,34,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/31","BOONTON 1 SE, NJ US"
"357",NA,37,24,26,NA,NA,0.01,0,0,NA,NA,NA,NA,"2023/2/1","BOONTON 1 SE, NJ US"
"358",NA,36,20,20,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/2","BOONTON 1 SE, NJ US"
"359",NA,37,19,24,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/3","BOONTON 1 SE, NJ US"
"360",NA,24,0,2,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/4","BOONTON 1 SE, NJ US"
"361",NA,22,2,22,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/5","BOONTON 1 SE, NJ US"
"362",NA,46,22,31,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/6","BOONTON 1 SE, NJ US"
"363",NA,50,25,25,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/7","BOONTON 1 SE, NJ US"
"364",NA,40,24,33,NA,NA,0.02,0,0,NA,NA,NA,NA,"2023/2/8","BOONTON 1 SE, NJ US"
"365",NA,51,27,30,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/9","BOONTON 1 SE, NJ US"
"366",NA,50,30,42,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/10","BOONTON 1 SE, NJ US"
"367",NA,54,34,34,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/11","BOONTON 1 SE, NJ US"
"368",NA,43,23,24,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/12","BOONTON 1 SE, NJ US"
"369",NA,45,24,40,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/13","BOONTON 1 SE, NJ US"
"370",NA,55,39,39,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/14","BOONTON 1 SE, NJ US"
"371",NA,52,35,37,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/15","BOONTON 1 SE, NJ US"
"372",NA,63,36,43,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/16","BOONTON 1 SE, NJ US"
"373",NA,67,43,53,NA,NA,0.05,0,0,NA,NA,NA,NA,"2023/2/17","BOONTON 1 SE, NJ US"
"374",NA,58,24,25,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/18","BOONTON 1 SE, NJ US"
"375",NA,41,25,30,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/19","BOONTON 1 SE, NJ US"
"376",NA,52,30,37,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/20","BOONTON 1 SE, NJ US"
"377",NA,58,36,37,NA,NA,0.19,0,0,NA,NA,NA,NA,"2023/2/21","BOONTON 1 SE, NJ US"
"378",NA,44,28,30,NA,NA,0.08,0,0,NA,NA,NA,NA,"2023/2/22","BOONTON 1 SE, NJ US"
"379",NA,40,29,36,NA,NA,0.22,0,0,NA,NA,NA,NA,"2023/2/23","BOONTON 1 SE, NJ US"
"380",NA,44,36,42,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/24","BOONTON 1 SE, NJ US"
"381",NA,44,21,21,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/25","BOONTON 1 SE, NJ US"
"382",NA,30,17,18,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/26","BOONTON 1 SE, NJ US"
"383",NA,48,18,31,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/27","BOONTON 1 SE, NJ US"
"384",NA,44,30,30,NA,NA,0.62,5,5,NA,NA,NA,NA,"2023/2/28","BOONTON 1 SE, NJ US"
"385",NA,37,24,24,NA,NA,0.05,0,3,NA,NA,NA,NA,"2023/3/1","BOONTON 1 SE, NJ US"
"386",NA,45,24,37,NA,NA,0.02,0,1,NA,NA,NA,NA,"2023/3/2","BOONTON 1 SE, NJ US"
"387",NA,53,28,29,NA,NA,0.02,0,0,NA,NA,NA,NA,"2023/3/3","BOONTON 1 SE, NJ US"
"388",NA,44,28,38,NA,NA,1.26,0,0,NA,NA,NA,NA,"2023/3/4","BOONTON 1 SE, NJ US"
"389",NA,44,35,35,NA,NA,0.01,0,0,NA,NA,NA,NA,"2023/3/5","BOONTON 1 SE, NJ US"
"390",NA,53,34,38,NA,NA,0,0,0,NA,NA,NA,NA,"2023/3/6","BOONTON 1 SE, NJ US"
"391",NA,50,31,32,NA,NA,0.13,2,2,NA,NA,NA,NA,"2023/3/7","BOONTON 1 SE, NJ US"
"392",NA,44,29,29,NA,NA,0,0,0,NA,NA,NA,NA,"2023/3/8","BOONTON 1 SE, NJ US"
"393",NA,43,29,31,NA,NA,0,0,0,NA,NA,NA,NA,"2023/3/9","BOONTON 1 SE, NJ US"
"394",NA,49,31,32,NA,NA,0,0,0,NA,NA,NA,NA,"2023/3/10","BOONTON 1 SE, NJ US"
"395",NA,43,31,33,NA,NA,0.65,NA,NA,NA,NA,NA,NA,"2023/3/11","BOONTON 1 SE, NJ US"
"396",NA,43,30,30,NA,NA,0.1,0,0,NA,NA,NA,NA,"2023/3/12","BOONTON 1 SE, NJ US"
"397",NA,45,29,36,NA,NA,0.04,0,0,NA,NA,NA,NA,"2023/3/13","BOONTON 1 SE, NJ US"
"398",NA,41,34,34,NA,NA,0.53,0,0,NA,NA,NA,NA,"2023/3/14","BOONTON 1 SE, NJ US"
"399",NA,34,30,31,NA,NA,0.12,1.5,1,NA,NA,NA,NA,"2023/3/15","BOONTON 1 SE, NJ US"
