STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT11
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/7,,,,,0.64,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/8,,,,,0.22,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/11,,,,,0.32,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/13,,,,,0.5,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/15,,,,,0.9,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/16,,,,,0.68,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/17,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/18,,,,,0.22,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/21,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/23,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/24,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/25,,,,,0.48,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/26,,,,,0.06,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/28,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/29,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/30,,,,,0.01,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/8/31,,,,,0.34,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/1,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/4,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/5,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/7,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/8,,,,,0.29,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/9,,,,,0.66,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/10,,,,,0.48,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/11,,,,,0.87,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/12,,,,,0.21,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/13,,,,,0.1,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/14,,,,,0.04,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/15,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/17,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/18,,,,,0.72,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/19,,,,,0.82,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/21,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/23,,,,,0.05,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/24,,,,,0.91,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/25,,,,,0.77,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/26,,,,,0.35,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/27,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/28,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/29,,,,,1.02,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/9/30,,,,,0.9,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/1,,,,,0.08,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/6,,,,,0.05,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/7,,,,,0.68,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/8,,,,,0.36,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/13,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/15,,,,,0.77,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/16,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/17,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/20,,,,,0.1,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/21,,,,,2.27,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/22,,,,,0.28,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/23,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/24,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/25,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/26,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/28,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/29,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/30,,,,,0.93,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/10/31,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/1,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/2,,,,,0.01,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/7,,,,,0.09,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/8,,,,,0.01,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/13,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/15,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/17,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/18,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023/11/21,,,,,0,0,,,,,,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/1,,,,,0.28,0,0,,49,41,43,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/2,,,,,0,0,0,,51,34,35,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/3,,,,,0.03,0,0,,53,35,46,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/4,,,,,0.35,0,0,,52,44,47,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/5,,,,,0.03,0,0,,65,42,49,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/6,,,,,0.29,0,0,,52,42,42,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/7,,,,,0,0,0,,47,31,37,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/8,,,,,0,0,0,,43,29,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/9,,,,,0,0,0,,40,29,32,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/10,,,,,0,0,0,,42,31,37,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/11,,,,,0,0,0,,39,33,33,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/12,,,,,0,0,0,,38,32,35,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/13,,,,,0.32,0,0,,55,35,54,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/14,,,,,0.12,0,0,,54,32,32,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/15,,,,,0,0,0,,33,27,28,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/16,,,,,0,0,0,,43,25,26,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/17,,,,,0,0,0,,46,25,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/18,,,,,0,0,0,,46,31,46,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/19,,,,,0,0,0,,51,36,39,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/20,,,,,1.12,0,0,,40,36,40,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/21,,,,,0,0,0,,46,35,36,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/22,,,,,0,0,0,,38,33,34,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/23,,,,,0.69,,,,40,34,38,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/24,,,,,0.22,,,,38,34,35,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/25,,,,,0,0,0,,44,28,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/26,,,,,1.94,,,,50,30,42,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/27,,,,,0,0,0,,42,27,28,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/28,,,,,0,0,0,,39,26,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/29,,,,,0,0,0,,49,31,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/30,,,,,0,0,0,,48,31,34,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/1/31,,,,,0,0,0,,53,32,34,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/1,,,,,0.01,0,0,,37,24,26,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/2,,,,,0,0,0,,36,20,20,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/3,,,,,0,0,0,,37,19,24,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/4,,,,,0,0,0,,24,0,2,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/5,,,,,0,0,0,,22,2,22,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/6,,,,,0,0,0,,46,22,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/7,,,,,0,0,0,,50,25,25,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/8,,,,,0.02,0,0,,40,24,33,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/9,,,,,0,0,0,,51,27,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/10,,,,,0,0,0,,50,30,42,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/11,,,,,0,0,0,,54,34,34,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/12,,,,,0,0,0,,43,23,24,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/13,,,,,0,0,0,,45,24,40,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/14,,,,,0,0,0,,55,39,39,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/15,,,,,0,0,0,,52,35,37,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/16,,,,,0,0,0,,63,36,43,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/17,,,,,0.05,0,0,,67,43,53,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/18,,,,,0,0,0,,58,24,25,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/19,,,,,0,0,0,,41,25,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/20,,,,,0,0,0,,52,30,37,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/21,,,,,0.19,0,0,,58,36,37,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/22,,,,,0.08,0,0,,44,28,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/23,,,,,0.22,0,0,,40,29,36,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/24,,,,,0,0,0,,44,36,42,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/25,,,,,0,0,0,,44,21,21,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/26,,,,,0,0,0,,30,17,18,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/27,,,,,0,0,0,,48,18,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/2/28,,,,,0.62,5,5,,44,30,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/1,,,,,0.05,0,3,,37,24,24,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/2,,,,,0.02,0,1,,45,24,37,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/3,,,,,0.02,0,0,,53,28,29,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/4,,,,,1.26,0,0,,44,28,38,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/5,,,,,0.01,0,0,,44,35,35,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/6,,,,,0,0,0,,53,34,38,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/7,,,,,0.13,2,2,,50,31,32,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/8,,,,,0,0,0,,44,29,29,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/9,,,,,0,0,0,,43,29,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/10,,,,,0,0,0,,49,31,32,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/11,,,,,0.65,,,,43,31,33,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/12,,,,,0.1,0,0,,43,30,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/13,,,,,0.04,0,0,,45,29,36,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/14,,,,,0.53,0,0,,41,34,34,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/15,,,,,0.12,1.5,1,,34,30,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/16,,,,,0,0,0,,42,31,32,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/17,,,,,0,0,0,,56,32,37,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/18,,,,,0,0,0,,59,37,40,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/19,,,,,0,0,0,,51,28,29,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/20,,,,,0,0,0,,39,23,23,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/21,,,,,0,0,0,,50,22,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/22,,,,,0,0,0,,59,29,35,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/23,,,,,0,0,0,,62,34,46,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/24,,,,,0.12,0,0,,57,42,42,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/25,,,,,0,0,0,,53,38,42,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/26,,,,,0.31,0,0,,45,39,45,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/27,,,,,0,0,0,,60,33,33,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/28,,,,,0.16,0,0,,60,33,42,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/29,,,,,0,0,0,,50,34,35,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/30,,,,,0.03,0,0,,54,28,28,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/3/31,,,,,0,0,0,,44,25,26,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/1,,,,,0.15,0,0,,53,25,47,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/2,,,,,0.47,0,0,,68,39,40,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/3,,,,,0,0,0,,48,28,28,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/4,,,,,0,0,0,,61,28,41,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/5,,,,,0,0,0,,73,41,51,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/6,,,,,0.01,0,0,,53,45,47,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/7,,,,,0,0,0,,77,47,51,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/8,,,,,0,0,0,,55,33,33,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/9,,,,,0,0,0,,53,30,30,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/10,,,,,0,0,0,,55,30,31,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/11,,,,,0,0,0,,56,31,38,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/12,,,,,0,0,0,,73,38,63,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/13,,,,,0,0,0,,81,55,56,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/14,,,,,0,0,0,,85,56,58,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/15,,,,,0,0,0,,88,57,60,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/16,,,,,0.3,0,0,,76,57,59,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/17,,,,,0.11,0,0,,71,54,54,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/18,,,,,0.01,0,0,,65,48,49,,,,,,,,,,,,,
USC00280907,"BOONTON 1 SE, NJ US",2023/4/19,,,,,0,0,0,,53,44,44,,,,,,,,,,,,,
